{ 1, 375978865285289, 0.045505375, -0.15567628, 9.872271
},{ 1, 375981347435320, -0.1101709, -0.11256592, 9.7740755
},{ 3, 375981347435320, -0.009975158, 0.005755486, -0.0038633752
},{ 1, 375981349975864, 0.038320314, -0.19160157, 9.817185
},{ 3, 375981349975864, -0.0025183067, -0.001168733, -0.011320227
},{ 1, 375981352516408, -0.035925295, -0.10777588, 9.7812605
},{ 3, 375981352516408, -0.0051814676, 4.2916363E-4, -0.005993904
},{ 1, 375981355056952, 0.07664063, -0.07903565, 9.829161
},{ 3, 375981355056952, -9.204099E-4, 0.0020270604, -0.0017328463
},{ 1, 375981357597368, -0.0047900393, -0.19160157, 9.793235
},{ 3, 375981357597368, 0.0049385447, -0.008092953, -6.675818E-4
},{ 1, 375981360137912, -0.043110352, -0.117355965, 9.733359
},{ 3, 375981360137912, 0.00387328, -0.0038318941, -0.0017328463
},{ 1, 375981362678456, -0.009580079, -0.1101709, 9.7812605
},{ 3, 375981362678456, 0.0091996025, 0.0020270604, -0.0075918008
},{ 2, 375981362678456, 23.400002, 24.150002, -49.500004
},{ 1, 375981365219000, 0.0047900393, -0.10777588, 9.745335
},{ 3, 375981365219000, -0.0014530421, -0.0017013652, 0.0014629471
},{ 1, 375981367759544, 0.009580079, -0.14130616, 9.836346
},{ 3, 375981367759544, -0.0019856745, 0.003624957, -0.008124433
},{ 1, 375981370300088, 0.0047900393, -0.14849122, 9.759705
},{ 3, 375981370300088, -0.006246732, -1.034686E-4, 9.303149E-4
},{ 1, 375981372840632, -0.021555176, -0.1460962, 9.788445
},{ 3, 375981372840632, -0.0073119965, -6.361008E-4, -0.008124433
},{ 1, 375981375381176, -0.028740235, -0.122146, 9.855506
},{ 3, 375981375381176, -9.204099E-4, 0.006288118, -0.005461272
},{ 1, 375981377921720, 0.047900394, -0.17962648, 9.77647
},{ 3, 375981377921720, -0.0025183067, -0.0048971586, -0.0065265363
},{ 1, 375981380462264, -0.098195806, -0.15328126, 9.845925
},{ 3, 375981380462264, -0.0014530421, 0.0020270604, -0.008657065
},{ 1, 375981383002680, -0.07185059, -0.100590825, 9.798025
},{ 3, 375981383002680, -9.204099E-4, 0.006288118, -0.0038633752
},{ 2, 375981383002680, 23.400002, 24.150002, -49.500004
},{ 1, 375981385543224, 0.047900394, -0.19639161, 9.72857
},{ 3, 375981385543224, 0.010797499, -0.011288745, -0.008124433
},{ 1, 375981388083768, 0.016765138, -0.10777588, 9.812395
},{ 3, 375981388083768, 0.0017427512, -0.008092953, 0.0025282116
},{ 1, 375981390624312, 0.026345216, -0.16765137, 9.81958
},{ 3, 375981390624312, 0.006003809, 0.008418647, 3.9768266E-4
},{ 1, 375981393164856, 0.0023950196, -0.119750984, 9.78605
},{ 3, 375981393164856, -9.204099E-4, -0.001168733, -1.3494957E-4
},{ 1, 375981395705400, 0.016765138, -0.17483643, 9.745335
},{ 3, 375981395705400, 0.007601706, -0.0027666297, -0.0075918008
},{ 1, 375981398245944, 0.047900394, -0.13172609, 9.80521
},{ 3, 375981398245944, 0.0070690736, -0.010223482, -0.0027981107
},{ 1, 375981400786488, 0.0, -0.18920656, 9.77647
},{ 3, 375981400786488, -0.0051814676, 0.0046902215, -0.00972233
},{ 1, 375981403327032, 0.031135255, -0.12693603, 9.74773
},{ 3, 375981403327032, 0.0022753833, -0.001168733, 3.9768266E-4
},{ 2, 375981403327032, 22.800001, 24.300001, -49.500004
},{ 1, 375981405867448, -0.0047900393, -0.14130616, 9.726174
},{ 3, 375981405867448, -0.0057141, 0.0030923248, -6.675818E-4
},{ 1, 375981408407992, 0.033530276, -0.19639161, 9.74294
},{ 3, 375981408407992, -0.0067793643, 0.0025596926, -0.005993904
},{ 1, 375981410948536, 0.028740235, -0.13891114, 9.754915
},{ 3, 375981410948536, -0.0057141, 9.6179586E-4, -0.0017328463
},{ 1, 375981413489080, 0.014370117, -0.10538086, 9.800421
},{ 3, 375981413489080, -3.8777772E-4, -0.0064950553, -0.0070591685
},{ 1, 375981416029624, 0.021555176, -0.16525635, 9.788445
},{ 3, 375981416029624, -0.0025183067, -0.0022339975, -0.0049286396
},{ 1, 375981418570168, 0.035925295, -0.07424561, 9.6758795
},{ 3, 375981418570168, -0.0057141, -0.0017013652, -0.0038633752
},{ 1, 375981421110712, 0.06466553, -0.13891114, 9.833951
},{ 3, 375981421110712, 0.001210119, -0.005429791, 0.0030608438
},{ 1, 375981423651256, -0.021555176, -0.12454102, 9.841136
},{ 3, 375981423651256, 6.7748677E-4, -1.034686E-4, 0.0014629471
},{ 2, 375981423651256, 22.800001, 24.300001, -49.500004
},{ 1, 375981426191800, 0.031135255, -0.10777588, 9.745335
},{ 3, 375981426191800, 0.00387328, 0.0030923248, 0.0073219016
},{ 1, 375981428732344, 0.019160157, -0.15328126, 9.707015
},{ 3, 375981428732344, 0.0022753833, -0.010223482, -0.0049286396
},{ 1, 375981431272760, -0.045505375, -0.15088624, 9.800421
},{ 3, 375981431272760, 0.0065364414, -0.0038318941, 0.0030608438
},{ 1, 375981433813304, -0.045505375, -0.13172609, 9.683064
},{ 3, 375981433813304, 0.006003809, -0.0128866425, -0.005993904
},{ 1, 375981436353848, 0.031135255, -0.16286133, 9.735755
},{ 3, 375981436353848, -0.0057141, 0.0030923248, -6.675818E-4
},{ 1, 375981438896755, 0.047900394, -0.18441652, 9.80521
},{ 3, 375981438896755, -0.0014530421, 0.0052228537, -0.005461272
},{ 1, 375981441437299, -0.045505375, -0.10777588, 9.750125
},{ 3, 375981441437299, 0.0091996025, 4.2916363E-4, -6.675818E-4
},{ 1, 375981443977843, -0.031135255, -0.17483643, 9.7621
},{ 3, 375981443977843, 0.0022753833, -0.0048971586, -0.001200214
},{ 2, 375981443977843, 22.650002, 24.300001, -49.500004
},{ 1, 375981446518387, 0.011975098, -0.17244141, 9.759705
},{ 3, 375981446518387, 0.008134337, 0.0025596926, 9.303149E-4
},{ 1, 375981449058931, 0.038320314, -0.12933107, 9.718989
},{ 3, 375981449058931, 1.4485451E-4, -6.361008E-4, 3.9768266E-4
},{ 1, 375981451599475, 0.011975098, -0.13651612, 9.831555
},{ 3, 375981451599475, -0.0014530421, -0.008625585, -0.0022654785
},{ 1, 375981454139891, -0.028740235, -0.18681154, 9.831555
},{ 3, 375981454139891, 1.4485451E-4, -1.034686E-4, 9.303149E-4
},{ 1, 375981456680435, 0.038320314, -0.10777588, 9.74294
},{ 3, 375981456680435, -0.0046488354, -0.009158216, -0.0043960074
},{ 1, 375981459220979, 0.019160157, -0.2083667, 9.778865
},{ 3, 375981459220979, 0.001210119, -1.034686E-4, -0.0038633752
},{ 1, 375981461761523, 0.028740235, -0.1341211, 9.78605
},{ 3, 375981461761523, 0.0044059125, -6.361008E-4, -0.0022654785
},{ 1, 375981464302067, 0.019160157, -0.15567628, 9.759705
},{ 3, 375981464302067, -0.004116203, 0.0073533827, -0.0038633752
},{ 2, 375981464302067, 22.650002, 24.300001, -49.500004
},{ 1, 375981466842611, -0.059875492, -0.1820215, 9.793235
},{ 3, 375981466842611, -0.0019856745, 0.0025596926, -0.0049286396
},{ 1, 375981469383155, 0.07664063, -0.08861572, 9.798025
},{ 3, 375981469383155, 0.008134337, 0.0030923248, -0.0075918008
},{ 1, 375981471923699, 0.014370117, -0.122146, 9.769285
},{ 3, 375981471923699, -0.0025183067, 0.012147073, 3.9768266E-4
},{ 1, 375981474464243, 0.026345216, -0.22513184, 9.697434
},{ 3, 375981474464243, 0.0017427512, 0.0014944281, -0.0049286396
},{ 1, 375981477004787, 0.0071850587, -0.1820215, 9.788445
},{ 3, 375981477004787, 0.001210119, -6.361008E-4, 0.008919799
},{ 1, 375981479545203, 0.014370117, -0.17244141, 9.79084
},{ 3, 375981479545203, -3.8777772E-4, 0.0020270604, 0.014778753
},{ 1, 375981482085747, 0.014370117, -0.1460962, 9.802815
},{ 3, 375981482085747, 0.0017427512, 0.0030923248, 0.008919799
},{ 1, 375981484626291, -0.028740235, -0.1580713, 9.692644
},{ 3, 375981484626291, -0.008909894, 9.6179586E-4, 0.0025282116
},{ 2, 375981484626291, 22.650002, 24.300001, -49.500004
},{ 1, 375981487166835, 0.011975098, -0.12454102, 9.814791
},{ 3, 375981487166835, -0.0019856745, -0.0043645264, 3.9768266E-4
},{ 1, 375981489707379, 0.021555176, -0.12693603, 9.72378
},{ 3, 375981489707379, -0.008377261, 0.0014944281, -0.0022654785
},{ 1, 375981492247923, -0.05508545, -0.15328126, 9.800421
},{ 3, 375981492247923, -0.0067793643, 0.0041575893, -0.0049286396
},{ 1, 375981494788467, 0.047900394, -0.17483643, 9.783655
},{ 3, 375981494788467, -0.004116203, 0.0046902215, 0.0051913727
},{ 1, 375981497329011, 0.07903565, -0.122146, 9.726174
},{ 3, 375981497329011, 0.0028080156, -0.0038318941, 0.0057240045
},{ 1, 375981499869555, 0.019160157, -0.15088624, 9.707015
},{ 3, 375981499869555, 0.007601706, 0.0020270604, -1.3494957E-4
},{ 1, 375981502410099, -0.047900394, -0.1460962, 9.740545
},{ 3, 375981502410099, 0.0017427512, -0.021408759, 0.0014629471
},{ 1, 375981504950515, -0.028740235, -0.16765137, 9.733359
},{ 3, 375981504950515, -9.204099E-4, -0.042181414, 0.011582959
},{ 2, 375981504950515, 22.95, 24.300001, -49.500004
},{ 1, 375981507491059, -0.023950197, -0.15088624, 9.7740755
},{ 3, 375981507491059, -0.007844629, -0.05762775, 0.006256637
},{ 1, 375981510031603, 0.038320314, -0.10538086, 9.78605
},{ 3, 375981510031603, -0.0067793643, -0.06934566, -0.0017328463
},{ 1, 375981512572147, 0.0023950196, -0.07664063, 9.78605
},{ 3, 375981512572147, -0.007844629, -0.06295407, 0.0025282116
},{ 1, 375981515112691, 0.0023950196, -0.083825685, 9.85311
},{ 3, 375981515112691, -0.0025183067, -0.041648783, 3.9768266E-4
},{ 1, 375981517653235, 0.0071850587, -0.07185059, 9.841136
},{ 3, 375981517653235, 0.0033406478, -0.016082436, 0.0073219016
},{ 1, 375981520193779, 0.038320314, -0.14370118, 9.80521
},{ 3, 375981520193779, -0.004116203, -0.009158216, 0.0014629471
},{ 1, 375981522734323, -0.011975098, -0.21076173, 9.836346
},{ 3, 375981522734323, -0.008909894, -0.001168733, 9.303149E-4
},{ 1, 375981525274867, -0.023950197, -0.059875492, 9.726174
},{ 3, 375981525274867, -0.0073119965, -0.0038318941, 9.303149E-4
},{ 2, 375981525274867, 22.95, 24.300001, -49.500004
},{ 1, 375981527815411, -0.021555176, -0.13891114, 9.829161
},{ 3, 375981527815411, 0.0065364414, 0.005755486, 0.0046587405
},{ 1, 375981530355827, -0.086220704, -0.08861572, 9.829161
},{ 3, 375981530355827, -0.0057141, 0.005755486, 0.003593476
},{ 1, 375981532894607, 0.07424561, -0.086220704, 9.836346
},{ 3, 375981532894607, 0.0070690736, 0.008418647, 0.0014629471
},{ 1, 375981535435151, 0.040715333, -0.14370118, 9.766891
},{ 3, 375981535435151, 0.0028080156, 0.010016544, -0.0070591685
},{ 1, 375981537975695, 0.031135255, -0.13172609, 9.79084
},{ 3, 375981537975695, -0.008377261, 0.021734452, -0.0043960074
},{ 1, 375981540516239, -0.019160157, -0.16765137, 9.778865
},{ 3, 375981540516239, -0.0014530421, 0.027593408, -0.0017328463
},{ 1, 375981543056783, 0.031135255, -0.14130616, 9.865086
},{ 3, 375981543056783, 0.0017427512, 0.028126039, -0.0075918008
},{ 1, 375981545597327, 0.05748047, -0.1820215, 9.754915
},{ 3, 375981545597327, -0.011040423, 0.034517627, -6.675818E-4
},{ 2, 375981545597327, 22.95, 24.300001, -49.500004
},{ 1, 375981548137871, -0.028740235, -0.11496094, 9.7812605
},{ 3, 375981548137871, 0.0028080156, 0.031321835, 0.0019955793
},{ 1, 375981550678415, 0.0, -0.07424561, 9.7740755
},{ 3, 375981550678415, -9.204099E-4, 0.033984993, -0.005993904
},{ 1, 375981553218831, 0.0, -0.16046631, 9.817185
},{ 3, 375981553218831, -0.0019856745, 0.02120182, -0.001200214
},{ 1, 375981555759375, -0.07424561, -0.18920656, 9.766891
},{ 3, 375981555759375, 0.001210119, 0.01640813, -0.012918123
},{ 1, 375981558299919, -0.06706055, -0.19160157, 9.630374
},{ 3, 375981558299919, -0.0051814676, 0.013744969, -0.005461272
},{ 1, 375981560840463, 0.0, -0.122146, 9.651929
},{ 3, 375981560840463, 0.0044059125, -0.0022339975, -0.003330743
},{ 1, 375981563381007, 0.0, -0.19878663, 9.74294
},{ 3, 375981563381007, 0.00387328, -0.005429791, -0.008657065
},{ 1, 375981565921551, 0.05508545, -0.14130616, 9.726174
},{ 3, 375981565921551, 0.01612382, 0.0030923248, -0.003330743
},{ 2, 375981565921551, 22.95, 24.300001, -49.500004
},{ 1, 375981568462095, -0.023950197, -0.07185059, 9.833951
},{ 3, 375981568462095, 0.0049385447, -0.001168733, -0.0070591685
},{ 1, 375981571002639, -0.021555176, -0.2203418, 9.862691
},{ 3, 375981571002639, 0.0044059125, 0.010549176, -0.0043960074
},{ 1, 375981573543183, 0.011975098, -0.10538086, 9.75731
},{ 3, 375981573543183, 0.0065364414, 0.0025596926, 0.0025282116
},{ 1, 375981576083599, -0.059875492, -0.1101709, 9.829161
},{ 3, 375981576083599, 0.010264866, -0.0075603197, -0.0027981107
},{ 1, 375981578624143, 0.028740235, -0.14130616, 9.79563
},{ 3, 375981578624143, 0.001210119, -0.005429791, -0.003330743
},{ 1, 375981581164687, -0.009580079, -0.17004639, 9.817185
},{ 3, 375981581164687, 0.0028080156, 0.0030923248, -0.0038633752
},{ 1, 375981583705231, -0.040715333, -0.14370118, 9.788445
},{ 3, 375981583705231, 0.0070690736, 0.003624957, -0.0017328463
},{ 1, 375981586245775, -0.026345216, -0.12693603, 9.798025
},{ 3, 375981586245775, -9.204099E-4, -0.0064950553, -0.0027981107
},{ 2, 375981586245775, 22.95, 24.300001, -49.65
},{ 1, 375981588786319, -0.028740235, -0.1460962, 9.778865
},{ 3, 375981588786319, 0.0022753833, 0.005755486, -0.008124433
},{ 1, 375981591326863, 0.016765138, -0.07664063, 9.80521
},{ 3, 375981591326863, -0.0035835712, 0.003624957, -0.0043960074
},{ 1, 375981593867407, 0.081430666, -0.19160157, 9.733359
},{ 3, 375981593867407, -0.009975158, 0.005755486, -0.0070591685
},{ 1, 375981596407951, -0.0071850587, -0.13651612, 9.77647
},{ 3, 375981596407951, -0.0073119965, 0.005755486, -0.008124433
},{ 1, 375981598948367, 0.050295413, -0.119750984, 9.740545
},{ 3, 375981598948367, 0.001210119, 0.0020270604, 0.008919799
},{ 1, 375981601488911, 0.009580079, -0.117355965, 9.802815
},{ 3, 375981601488911, -9.204099E-4, 4.2916363E-4, -0.005993904
},{ 1, 375981604029455, 0.05508545, -0.09101075, 9.70941
},{ 3, 375981604029455, -0.009442526, 0.006288118, -6.675818E-4
},{ 1, 375981606569999, -0.021555176, -0.12454102, 9.702225
},{ 3, 375981606569999, 0.006003809, -0.003299262, -0.009189697
},{ 2, 375981606569999, 22.95, 24.150002, -49.65
},{ 1, 375981609110543, 0.011975098, -0.1820215, 9.77168
},{ 3, 375981609110543, -0.0046488354, -1.034686E-4, -0.0022654785
},{ 1, 375981611651087, 0.05508545, -0.18681154, 9.699829
},{ 3, 375981611651087, -0.006246732, 0.005755486, -0.003330743
},{ 1, 375981614191631, -0.0047900393, -0.12933107, 9.79084
},{ 3, 375981614191631, -0.0046488354, 0.003624957, -0.009189697
},{ 1, 375981616732175, 0.009580079, -0.23710695, 9.817185
},{ 3, 375981616732175, 0.0049385447, -0.0022339975, 0.0025282116
},{ 1, 375981619272719, 0.050295413, -0.119750984, 9.829161
},{ 3, 375981619272719, 0.012928028, -0.0043645264, 0.0030608438
},{ 1, 375981621813135, -0.05508545, -0.1341211, 9.7740755
},{ 3, 375981621813135, 0.00387328, 4.2916363E-4, -0.001200214
},{ 1, 375981624353679, 0.023950197, -0.119750984, 9.82437
},{ 3, 375981624353679, -0.007844629, 9.6179586E-4, -0.0017328463
},{ 1, 375981626894223, -0.050295413, -0.16525635, 9.83874
},{ 3, 375981626894223, -3.8777772E-4, -0.0043645264, 0.0019955793
},{ 2, 375981626894223, 22.95, 24.150002, -49.65
},{ 1, 375981629425822, 0.009580079, -0.17483643, 9.85311
},{ 3, 375981629425822, -0.0014530421, -0.003299262, -0.0065265363
},{ 1, 375981631966366, 0.038320314, -0.117355965, 9.77168
},{ 3, 375981631966366, 0.0033406478, -6.361008E-4, -0.0065265363
},{ 1, 375981634506782, 0.0071850587, -0.16765137, 9.798025
},{ 3, 375981634506782, 0.0044059125, 0.0030923248, -0.003330743
},{ 1, 375981637047326, 0.019160157, -0.13172609, 9.793235
},{ 3, 375981637047326, -0.0025183067, -0.005962423, -6.675818E-4
},{ 1, 375981639587870, 0.0071850587, -0.09340577, 9.79563
},{ 3, 375981639587870, -0.0035835712, -0.0022339975, -0.005993904
},{ 1, 375981642128286, -0.011975098, -0.040715333, 9.699829
},{ 3, 375981642128286, -0.0035835712, 0.0020270604, 0.00678927
},{ 1, 375981644668830, -0.06466553, -0.19160157, 9.683064
},{ 3, 375981644668830, 0.0065364414, -0.0064950553, -6.675818E-4
},{ 1, 375981647209374, 0.0047900393, -0.102985844, 9.812395
},{ 3, 375981647209374, -0.0019856745, -0.001168733, 0.0041261083
},{ 2, 375981647209374, 22.95, 24.150002, -49.65
},{ 1, 375981649749790, 0.021555176, -0.1101709, 9.857901
},{ 3, 375981649749790, -0.0025183067, 0.003624957, -0.0027981107
},{ 1, 375981652290334, 0.07185059, -0.05748047, 9.77168
},{ 3, 375981652290334, 1.4485451E-4, -0.0027666297, -0.0043960074
},{ 1, 375981654830878, 0.031135255, -0.1580713, 9.704619
},{ 3, 375981654830878, -0.01743201, -0.0043645264, -0.0038633752
},{ 1, 375981657371294, -0.059875492, -0.07664063, 9.716595
},{ 3, 375981657371294, -0.0046488354, 9.6179586E-4, 0.0025282116
},{ 1, 375981659911838, -0.06945557, -0.17962648, 9.812395
},{ 3, 375981659911838, -0.0014530421, -0.001168733, 0.0094524305
},{ 1, 375981662452254, 0.0047900393, -0.122146, 9.769285
},{ 3, 375981662452254, 0.0044059125, -6.361008E-4, -0.003330743
},{ 1, 375981664992798, 0.0047900393, -0.17483643, 9.81958
},{ 3, 375981664992798, -0.0046488354, -0.0027666297, -0.005993904
},{ 1, 375981667533342, 0.0023950196, -0.12454102, 9.72857
},{ 3, 375981667533342, -0.0051814676, -0.005962423, -0.0017328463
},{ 2, 375981667533342, 22.95, 24.150002, -49.65
},{ 1, 375981670073758, 0.028740235, -0.18920656, 9.793235
},{ 3, 375981670073758, -0.0025183067, -0.0038318941, -0.0043960074
},{ 1, 375981672614302, -0.0023950196, -0.11496094, 9.702225
},{ 3, 375981672614302, -0.0073119965, 0.0030923248, -0.005461272
},{ 1, 375981675154846, 0.0, -0.16046631, 9.759705
},{ 3, 375981675154846, 0.0033406478, 0.0041575893, -0.001200214
},{ 1, 375981677695262, 0.07903565, -0.11496094, 9.75252
},{ 3, 375981677695262, -0.0073119965, -0.0027666297, 0.0046587405
},{ 1, 375981680235806, 0.016765138, -0.14849122, 9.7812605
},{ 3, 375981680235806, -0.0025183067, -0.0022339975, -0.0017328463
},{ 1, 375981682776350, 0.0071850587, -0.15328126, 9.79563
},{ 3, 375981682776350, 0.0017427512, -0.001168733, 0.003593476
},{ 1, 375981685316766, 0.031135255, -0.045505375, 9.77647
},{ 3, 375981685316766, -0.0025183067, -6.361008E-4, 0.0057240045
},{ 1, 375981687857310, -0.0023950196, -0.11256592, 9.7740755
},{ 3, 375981687857310, -0.0019856745, 0.0052228537, -0.0065265363
},{ 2, 375981687857310, 22.95, 24.150002, -49.65
},{ 1, 375981690397854, -0.040715333, -0.100590825, 9.759705
},{ 3, 375981690397854, -0.0014530421, 0.0030923248, 0.0019955793
},{ 1, 375981692938270, 0.05269043, -0.06945557, 9.750125
},{ 3, 375981692938270, 1.4485451E-4, -6.361008E-4, -0.0065265363
},{ 1, 375981695478814, -0.019160157, -0.17962648, 9.812395
},{ 3, 375981695478814, 6.7748677E-4, 0.005755486, -0.005461272
},{ 1, 375981698019358, -0.016765138, -0.15328126, 9.826766
},{ 3, 375981698019358, -0.004116203, 0.007886015, -0.0027981107
},{ 1, 375981700559774, -0.016765138, -0.14370118, 9.814791
},{ 3, 375981700559774, -0.003050939, -0.001168733, -0.003330743
},{ 1, 375981703100318, 0.011975098, -0.1460962, 9.764495
},{ 3, 375981703100318, -0.0057141, 4.2916363E-4, -0.0038633752
},{ 1, 375981705640862, -0.028740235, -0.11496094, 9.750125
},{ 3, 375981705640862, 0.0017427512, -0.008092953, 0.0057240045
},{ 1, 375981708181278, -0.050295413, -0.21555176, 9.649534
},{ 3, 375981708181278, 0.001210119, -0.0027666297, 0.0073219016
},{ 2, 375981708181278, 22.800001, 24.150002, -49.65
},{ 1, 375981710721822, 0.028740235, -0.17483643, 9.7812605
},{ 3, 375981710721822, 6.7748677E-4, 0.0020270604, -0.0017328463
},{ 1, 375981713262238, 0.021555176, -0.10777588, 9.7812605
},{ 3, 375981713262238, -0.004116203, -1.034686E-4, -1.3494957E-4
},{ 1, 375981715802782, 0.014370117, -0.1341211, 9.745335
},{ 3, 375981715802782, -0.008377261, -0.0064950553, -0.001200214
},{ 1, 375981718343326, 0.028740235, -0.07185059, 9.79563
},{ 3, 375981718343326, 0.001210119, -0.0022339975, 0.0014629471
},{ 1, 375981720883742, -0.05508545, -0.1460962, 9.685459
},{ 3, 375981720883742, 0.0070690736, -0.010756114, 0.011582959
},{ 1, 375981723424286, -0.05269043, -0.07664063, 9.72378
},{ 3, 375981723424286, -0.0051814676, 0.010549176, 9.303149E-4
},{ 1, 375981725975974, -0.117355965, -0.119750984, 9.702225
},{ 3, 375981725975974, -0.006246732, 0.01161444, 0.0057240045
},{ 1, 375981728516518, -0.043110352, -0.13172609, 9.766891
},{ 3, 375981728516518, 0.0044059125, -0.0038318941, 0.0057240045
},{ 2, 375981728516518, 22.800001, 24.150002, -49.65
},{ 1, 375981731057062, -0.12693603, -0.100590825, 9.72857
},{ 3, 375981731057062, 0.0022753833, 0.0030923248, -0.001200214
},{ 1, 375981733597606, 0.05748047, -0.12454102, 9.766891
},{ 3, 375981733597606, 0.0028080156, -0.009158216, 0.011582959
},{ 1, 375981736138022, 0.0047900393, -0.15567628, 9.750125
},{ 3, 375981736138022, -0.0035835712, -1.034686E-4, -0.0038633752
},{ 1, 375981738678566, -0.009580079, -0.10538086, 9.817185
},{ 3, 375981738678566, 0.0022753833, -6.361008E-4, -6.675818E-4
